TITLE = "Normal distribution"
VARIABLES = "X", "Y", "Z"
ZONE T = "ZONE1", I = 100 J = 100, F = POINT
0.3, 1.86, 0.0269795
0.3, 1.92, 0.0240871
0.3, 1.98, 0.0214276
0.3, 2.04, 0.0189931
0.3, 2.1, 0.0167748
0.3, 2.16, 0.0147623
0.3, 2.22, 0.0129446
0.3, 2.28, 0.0113099
0.3, 2.34, 0.00984613
0.3, 2.4, 0.008541
0.3, 2.46, 0.00738225
0.3, 2.52, 0.00635777
0.3, 2.58, 0.00545579
0.3, 2.64, 0.00466496
0.3, 2.7, 0.00397442
0.3, 2.76, 0.00337393
0.3, 2.82, 0.00285388
0.3, 2.88, 0.00240531
0.3, 2.94, 0.00201996
0.36, -3, 0.00165712
0.36, -2.94, 0.00198036
0.36, -2.88, 0.00235815
0.36, -2.82, 0.00279793
0.36, -2.76, 0.00330778
0.36, -2.7, 0.0038965
0.36, -2.64, 0.0045735
0.36, -2.58, 0.00534883
0.36, -2.52, 0.00623313
0.36, -2.46, 0.00723752
0.36, -2.4, 0.00837355
0.36, -2.34, 0.00965309
0.36, -2.28, 0.0110882
0.36, -2.22, 0.0126908
0.36, -2.16, 0.0144729
0.36, -2.1, 0.0164459
0.36, -2.04, 0.0186208
0.36, -1.98, 0.0210075
0.36, -1.92, 0.0236149
0.36, -1.86, 0.0264506
0.36, -1.8, 0.0295203
0.36, -1.74, 0.0328279
0.36, -1.68, 0.0363749
0.36, -1.62, 0.0401603
0.36, -1.56, 0.0441803
0.36, -1.5, 0.048428
0.36, -1.44, 0.0528934
0.36, -1.38, 0.0575629
0.36, -1.32, 0.0624195
0.36, -1.26, 0.0674427
0.36, -1.2, 0.0726082
0.36, -1.14, 0.0778885
0.36, -1.08, 0.0832525
0.36, -1.02, 0.0886662
0.36, -0.96, 0.0940925
0.36, -0.9, 0.0994921
0.36, -0.84, 0.104824
0.36, -0.78, 0.110044
0.36, -0.72, 0.115109
0.36, -0.66, 0.119974
0.36, -0.6, 0.124596
0.36, -0.54, 0.128931
0.36, -0.48, 0.132937
0.36, -0.42, 0.136576
0.36, -0.36, 0.139809
0.36, -0.3, 0.142605
0.36, -0.24, 0.144934
0.36, -0.18, 0.146772
0.36, -0.12, 0.148099
0.36, -0.06, 0.1489
0.36, 2.16493e-15, 0.149169
0.36, 0.06, 0.1489
0.36, 0.12, 0.148099
0.36, 0.18, 0.146772
0.36, 0.24, 0.144934
0.36, 0.3, 0.142605
0.36, 0.36, 0.139809
0.36, 0.42, 0.136576
0.36, 0.48, 0.132937
0.36, 0.54, 0.128931
0.36, 0.6, 0.124596
0.36, 0.66, 0.119974
0.36, 0.72, 0.115109
0.36, 0.78, 0.110044
0.36, 0.84, 0.104824
0.36, 0.9, 0.0994921
0.36, 0.96, 0.0940925
0.36, 1.02, 0.0886662
0.36, 1.08, 0.0832525
0.36, 1.14, 0.0778885
0.36, 1.2, 0.0726082
0.36, 1.26, 0.0674427
0.36, 1.32, 0.0624195
0.36, 1.38, 0.0575629
0.36, 1.44, 0.0528934
0.36, 1.5, 0.048428
0.36, 1.56, 0.0441803
0.36, 1.62, 0.0401603
0.36, 1.68, 0.0363749
0.36, 1.74, 0.0328279
0.36, 1.8, 0.0295203
0.36, 1.86, 0.0264506
0.36, 1.92, 0.0236149
0.36, 1.98, 0.0210075
0.36, 2.04, 0.0186208
0.36, 2.1, 0.0164459
0.36, 2.16, 0.0144729
0.36, 2.22, 0.0126908
0.36, 2.28, 0.0110882
0.36, 2.34, 0.00965309
0.36, 2.4, 0.00837355
0.36, 2.46, 0.00723752
0.36, 2.52, 0.00623313
0.36, 2.58, 0.00534883
0.36, 2.64, 0.0045735
0.36, 2.7, 0.0038965
0.36, 2.76, 0.00330778
0.36, 2.82, 0.00279793
0.36, 2.88, 0.00235815
0.36, 2.94, 0.00198036
0.42, -3, 0.00161879
0.42, -2.94, 0.00193456
0.42, -2.88, 0.00230361
0.42, -2.82, 0.00273321
0.42, -2.76, 0.00323128
0.42, -2.7, 0.00380638
0.42, -2.64, 0.00446772
0.42, -2.58, 0.00522512
0.42, -2.52, 0.00608897
0.42, -2.46, 0.00707013
0.42, -2.4, 0.00817989
0.42, -2.34, 0.00942983
0.42, -2.28, 0.0108317
0.42, -2.22, 0.0123973
0.42, -2.16, 0.0141382
0.42, -2.1, 0.0160656
0.42, -2.04, 0.0181901
0.42, -1.98, 0.0205216
0.42, -1.92, 0.0230687
0.42, -1.86, 0.0258388
0.42, -1.8, 0.0288375
0.42, -1.74, 0.0320686
0.42, -1.68, 0.0355336
0.42, -1.62, 0.0392314
0.42, -1.56, 0.0431584
0.42, -1.5, 0.0473079
0.42, -1.44, 0.05167
0.42, -1.38, 0.0562316
0.42, -1.32, 0.0609759
0.42, -1.26, 0.0658829
0.42, -1.2, 0.0709289
0.42, -1.14, 0.0760871
0.42, -1.08, 0.081327
0.42, -1.02, 0.0866155
0.42, -0.96, 0.0919163
0.42, -0.9, 0.097191
0.42, -0.84, 0.102399
0.42, -0.78, 0.107499
0.42, -0.72, 0.112447
0.42, -0.66, 0.1172
0.42, -0.6, 0.121715
0.42, -0.54, 0.125949
0.42, -0.48, 0.129863
0.42, -0.42, 0.133417
0.42, -0.36, 0.136576
0.42, -0.3, 0.139307
0.42, -0.24, 0.141582
0.42, -0.18, 0.143377
0.42, -0.12, 0.144673
0.42, -0.06, 0.145457
0.42, 2.16493e-15, 0.145719
0.42, 0.06, 0.145457
0.42, 0.12, 0.144673
0.42, 0.18, 0.143377
0.42, 0.24, 0.141582
0.42, 0.3, 0.139307
0.42, 0.36, 0.136576
0.42, 0.42, 0.133417
0.42, 0.48, 0.129863
0.42, 0.54, 0.125949
0.42, 0.6, 0.121715
0.42, 0.66, 0.1172
0.42, 0.72, 0.112447
0.42, 0.78, 0.107499
0.42, 0.84, 0.102399
0.42, 0.9, 0.097191
0.42, 0.96, 0.0919163
0.42, 1.02, 0.0866155
0.42, 1.08, 0.081327
0.42, 1.14, 0.0760871
0.42, 1.2, 0.0709289
0.42, 1.26, 0.0658829
0.42, 1.32, 0.0609759
0.42, 1.38, 0.0562316
0.42, 1.44, 0.05167
0.42, 1.5, 0.0473079
0.42, 1.56, 0.0431584
0.42, 1.62, 0.0392314
0.42, 1.68, 0.0355336
0.42, 1.74, 0.0320686
0.42, 1.8, 0.0288375
0.42, 1.86, 0.0258388
0.42, 1.92, 0.0230687
0.42, 1.98, 0.0205216
0.42, 2.04, 0.0181901
0.42, 2.1, 0.0160656
0.42, 2.16, 0.0141382
0.42, 2.22, 0.0123973
0.42, 2.28, 0.0108317
0.42, 2.34, 0.00942983
0.42, 2.4, 0.00817989
0.42, 2.46, 0.00707013
0.42, 2.52, 0.00608897
0.42, 2.58, 0.00522512
0.42, 2.64, 0.00446772
0.42, 2.7, 0.00380638
0.42, 2.76, 0.00323128
0.42, 2.82, 0.00273321
0.42, 2.88, 0.00230361
0.42, 2.94, 0.00193456
0.48, -3, 0.00157567
0.48, -2.94, 0.00188302
0.48, -2.88, 0.00224225
0.48, -2.82, 0.0026604
0.48, -2.76, 0.0031452
0.48, -2.7, 0.00370498
0.48, -2.64, 0.00434871
0.48, -2.58, 0.00508593
0.48, -2.52, 0.00592676
0.48, -2.46, 0.00688179
0.48, -2.4, 0.00796198
0.48, -2.34, 0.00917863
0.48, -2.28, 0.0105432
0.48, -2.22, 0.012067
0.48, -2.16, 0.0137615
0.48, -2.1, 0.0156376
0.48, -2.04, 0.0177056
0.48, -1.98, 0.0199749
0.48, -1.92, 0.0224542
0.48, -1.86, 0.0251505
0.48, -1.8, 0.0280693
0.48, -1.74, 0.0312144
0.48, -1.68, 0.034587
0.48, -1.62, 0.0381864
0.48, -1.56, 0.0420088
0.48, -1.5, 0.0460477
0.48, -1.44, 0.0502936
0.48, -1.38, 0.0547336
0.48, -1.32, 0.0593515
0.48, -1.26, 0.0641278
0.48, -1.2, 0.0690395
0.48, -1.14, 0.0740602
0.48, -1.08, 0.0791606
0.48, -1.02, 0.0843081
0.48, -0.96, 0.0894677
0.48, -0.9, 0.094602
0.48, -0.84, 0.0996713
0.48, -0.78, 0.104635
0.48, -0.72, 0.109451
0.48, -0.66, 0.114078
0.48, -0.6, 0.118472
0.48, -0.54, 0.122594
0.48, -0.48, 0.126403
0.48, -0.42, 0.129863
0.48, -0.36, 0.132937
0.48, -0.3, 0.135596
0.48, -0.24, 0.13781
0.48, -0.18, 0.139558
0.48, -0.12, 0.140819
0.48, -0.06, 0.141582
0.48, 2.16493e-15, 0.141837
0.48, 0.06, 0.141582
0.48, 0.12, 0.140819
0.48, 0.18, 0.139558
0.48, 0.24, 0.13781
0.48, 0.3, 0.135596
0.48, 0.36, 0.132937
0.48, 0.42, 0.129863
0.48, 0.48, 0.126403
0.48, 0.54, 0.122594
0.48, 0.6, 0.118472
0.48, 0.66, 0.114078
0.48, 0.72, 0.109451
0.48, 0.78, 0.104635
0.48, 0.84, 0.0996713
0.48, 0.9, 0.094602
0.48, 0.96, 0.0894677
0.48, 1.02, 0.0843081
0.48, 1.08, 0.0791606
0.48, 1.14, 0.0740602
0.48, 1.2, 0.0690395
0.48, 1.26, 0.0641278
0.48, 1.32, 0.0593515
0.48, 1.38, 0.0547336
0.48, 1.44, 0.0502936
0.48, 1.5, 0.0460477
0.48, 1.56, 0.0420088
0.48, 1.62, 0.0381864
0.48, 1.68, 0.034587
0.48, 1.74, 0.0312144
0.48, 1.8, 0.0280693
0.48, 1.86, 0.0251505
0.48, 1.92, 0.0224542
0.48, 1.98, 0.0199749
0.48, 2.04, 0.0177056
0.48, 2.1, 0.0156376
0.48, 2.16, 0.0137615
0.48, 2.22, 0.012067
0.48, 2.28, 0.0105432
0.48, 2.34, 0.00917863
0.48, 2.4, 0.00796198
0.48, 2.46, 0.00688179
0.48, 2.52, 0.00592676
0.48, 2.58, 0.00508593
0.48, 2.64, 0.00434871
0.48, 2.7, 0.00370498
0.48, 2.76, 0.0031452
0.48, 2.82, 0.0026604
0.48, 2.88, 0.00224225
0.48, 2.94, 0.00188302
0.54, -3, 0.00152818
0.54, -2.94, 0.00182627
0.54, -2.88, 0.00217467
0.54, -2.82, 0.00258023
0.54, -2.76, 0.00305042
0.54, -2.7, 0.00359333
0.54, -2.64, 0.00421765
0.54, -2.58, 0.00493266
0.54, -2.52, 0.00574815
0.54, -2.46, 0.00667439
0.54, -2.4, 0.00772204
0.54, -2.34, 0.00890202
0.54, -2.28, 0.0102254
0.54, -2.22, 0.0117034
0.54, -2.16, 0.0133468
0.54, -2.1, 0.0151663
0.54, -2.04, 0.017172
0.54, -1.98, 0.019373
0.54, -1.92, 0.0217775
0.54, -1.86, 0.0243926
0.54, -1.8, 0.0272234
0.54, -1.74, 0.0302737
0.54, -1.68, 0.0335447
0.54, -1.62, 0.0370355
0.54, -1.56, 0.0407428
0.54, -1.5, 0.04466
0.54, -1.44, 0.0487779
0.54, -1.38, 0.0530841
0.54, -1.32, 0.0575629
0.54, -1.26, 0.0621952
0.54, -1.2, 0.0669588
0.54, -1.14, 0.0718283
0.54, -1.08, 0.0767749
0.54, -1.02, 0.0817674
0.54, -0.96, 0.0867715
0.54, -0.9, 0.091751
0.54, -0.84, 0.0966676
0.54, -0.78, 0.101482
0.54, -0.72, 0.106153
0.54, -0.66, 0.11064
0.54, -0.6, 0.114902
0.54, -0.54, 0.118899
0.54, -0.48, 0.122594
0.54, -0.42, 0.125949
0.54, -0.36, 0.128931
0.54, -0.3, 0.131509
0.54, -0.24, 0.133657
0.54, -0.18, 0.135352
0.54, -0.12, 0.136576
0.54, -0.06, 0.137315
0.54, 2.16493e-15, 0.137562
0.54, 0.06, 0.137315
0.54, 0.12, 0.136576
0.54, 0.18, 0.135352
0.54, 0.24, 0.133657
0.54, 0.3, 0.131509
0.54, 0.36, 0.128931
0.54, 0.42, 0.125949
0.54, 0.48, 0.122594
0.54, 0.54, 0.118899
0.54, 0.6, 0.114902
0.54, 0.66, 0.11064
0.54, 0.72, 0.106153
0.54, 0.78, 0.101482
0.54, 0.84, 0.0966676
0.54, 0.9, 0.091751
0.54, 0.96, 0.0867715
0.54, 1.02, 0.0817674
0.54, 1.08, 0.0767749
0.54, 1.14, 0.0718283
0.54, 1.2, 0.0669588
0.54, 1.26, 0.0621952
0.54, 1.32, 0.0575629
0.54, 1.38, 0.0530841
0.54, 1.44, 0.0487779
0.54, 1.5, 0.04466
0.54, 1.56, 0.0407428
0.54, 1.62, 0.0370355
0.54, 1.68, 0.0335447
0.54, 1.74, 0.0302737
0.54, 1.8, 0.0272234
0.54, 1.86, 0.0243926
0.54, 1.92, 0.0217775
0.54, 1.98, 0.019373
0.54, 2.04, 0.017172
0.54, 2.1, 0.0151663
0.54, 2.16, 0.0133468
0.54, 2.22, 0.0117034
0.54, 2.28, 0.0102254
0.54, 2.34, 0.00890202
0.54, 2.4, 0.00772204
0.54, 2.46, 0.00667439
0.54, 2.52, 0.00574815
0.54, 2.58, 0.00493266
0.54, 2.64, 0.00421765
0.54, 2.7, 0.00359333
0.54, 2.76, 0.00305042
0.54, 2.82, 0.00258023
0.54, 2.88, 0.00217467
0.54, 2.94, 0.00182627
0.6, -3, 0.0014768
0.6, -2.94, 0.00176487
0.6, -2.88, 0.00210156
0.6, -2.82, 0.00249348
0.6, -2.76, 0.00294786
0.6, -2.7, 0.00347251
0.6, -2.64, 0.00407585
0.6, -2.58, 0.00476681
0.6, -2.52, 0.00555489
0.6, -2.46, 0.00644999
0.6, -2.4, 0.00746241
0.6, -2.34, 0.00860272
0.6, -2.28, 0.00988164
0.6, -2.22, 0.0113099
0.6, -2.16, 0.0128981
0.6, -2.1, 0.0146564
0.6, -2.04, 0.0165946
0.6, -1.98, 0.0187216
0.6, -1.92, 0.0210453
0.6, -1.86, 0.0235724
0.6, -1.8, 0.0263081
0.6, -1.74, 0.0292558
0.6, -1.68, 0.0324168
0.6, -1.62, 0.0357903
0.6, -1.56, 0.0393729
0.6, -1.5, 0.0431584
0.6, -1.44, 0.0471379
0.6, -1.38, 0.0512994
0.6, -1.32, 0.0556275
0.6, -1.26, 0.0601041
0.6, -1.2, 0.0647076
0.6, -1.14, 0.0694133
0.6, -1.08, 0.0741936
0.6, -1.02, 0.0790182
0.6, -0.96, 0.0838541
0.6, -0.9, 0.0886662
0.6, -0.84, 0.0934175
0.6, -0.78, 0.0980697
0.6, -0.72, 0.102584
0.6, -0.66, 0.10692
0.6, -0.6, 0.111039
0.6, -0.54, 0.114902
0.6, -0.48, 0.118472
0.6, -0.42, 0.121715
0.6, -0.36, 0.124596
0.6, -0.3, 0.127088
0.6, -0.24, 0.129163
0.6, -0.18, 0.130801
0.6, -0.12, 0.131984
0.6, -0.06, 0.132698
0.6, 2.16493e-15, 0.132937
0.6, 0.06, 0.132698
0.6, 0.12, 0.131984
0.6, 0.18, 0.130801
0.6, 0.24, 0.129163
0.6, 0.3, 0.127088
0.6, 0.36, 0.124596
0.6, 0.42, 0.121715
0.6, 0.48, 0.118472
0.6, 0.54, 0.114902
0.6, 0.6, 0.111039
0.6, 0.66, 0.10692
0.6, 0.72, 0.102584
0.6, 0.78, 0.0980697
0.6, 0.84, 0.0934175
0.6, 0.9, 0.0886662
0.6, 0.96, 0.0838541
0.6, 1.02, 0.0790182
0.6, 1.08, 0.0741936
0.6, 1.14, 0.0694133
0.6, 1.2, 0.0647076
0.6, 1.26, 0.0601041
0.6, 1.32, 0.0556275
0.6, 1.38, 0.0512994
0.6, 1.44, 0.0471379
0.6, 1.5, 0.0431584
0.6, 1.56, 0.0393729
0.6, 1.62, 0.0357903
0.6, 1.68, 0.0324168
0.6, 1.74, 0.0292558
0.6, 1.8, 0.0263081
0.6, 1.86, 0.0235724
0.6, 1.92, 0.0210453
0.6, 1.98, 0.0187216
0.6, 2.04, 0.0165946
0.6, 2.1, 0.0146564
0.6, 2.16, 0.0128981
0.6, 2.22, 0.0113099
0.6, 2.28, 0.00988164
0.6, 2.34, 0.00860272
0.6, 2.4, 0.00746241
0.6, 2.46, 0.00644999
0.6, 2.52, 0.00555489
0.6, 2.58, 0.00476681
0.6, 2.64, 0.00407585
0.6, 2.7, 0.00347251
0.6, 2.76, 0.00294786
0.6, 2.82, 0.00249348
0.6, 2.88, 0.00210156
0.6, 2.94, 0.00176487
0.66, -3, 0.00142202
0.66, -2.94, 0.00169941
0.66, -2.88, 0.0020236
0.66, -2.82, 0.00240098
0.66, -2.76, 0.00283851
0.66, -2.7, 0.0033437
0.66, -2.64, 0.00392465
0.66, -2.58, 0.00458999
0.66, -2.52, 0.00534883
0.66, -2.46, 0.00621073
0.66, -2.4, 0.00718559
0.66, -2.34, 0.0082836
0.66, -2.28, 0.00951508
0.66, -2.22, 0.0108904
0.66, -2.16, 0.0124196
0.66, -2.1, 0.0141127
0.66, -2.04, 0.015979
0.66, -1.98, 0.0180271
0.66, -1.92, 0.0202647
0.66, -1.86, 0.022698
0.66, -1.8, 0.0253322
0.66, -1.74, 0.0281706
0.66, -1.68, 0.0312144
0.66, -1.62, 0.0344627
0.66, -1.56, 0.0379124
0.66, -1.5, 0.0415575
0.66, -1.44, 0.0453894
0.66, -1.38, 0.0493964
0.66, -1.32, 0.0535641
0.66, -1.26, 0.0578746
0.66, -1.2, 0.0623073
0.66, -1.14, 0.0668384
0.66, -1.08, 0.0714414
0.66, -1.02, 0.0760871
0.66, -0.96, 0.0807436
0.66, -0.9, 0.0853771
0.66, -0.84, 0.0899522
0.66, -0.78, 0.0944318
0.66, -0.72, 0.0987783
0.66, -0.66, 0.102954
0.66, -0.6, 0.10692
0.66, -0.54, 0.11064
0.66, -0.48, 0.114078
0.66, -0.42, 0.1172
0.66, -0.36, 0.119974
0.66, -0.3, 0.122374
0.66, -0.24, 0.124372
0.66, -0.18, 0.125949
0.66, -0.12, 0.127088
0.66, -0.06, 0.127776
0.66, 2.16493e-15, 0.128006
0.66, 0.06, 0.127776
0.66, 0.12, 0.127088
0.66, 0.18, 0.125949
0.66, 0.24, 0.124372
0.66, 0.3, 0.122374
0.66, 0.36, 0.119974
0.66, 0.42, 0.1172
0.66, 0.48, 0.114078
0.66, 0.54, 0.11064
0.66, 0.6, 0.10692
0.66, 0.66, 0.102954
0.66, 0.72, 0.0987783
0.66, 0.78, 0.0944318
0.66, 0.84, 0.0899522
0.66, 0.9, 0.0853771
0.66, 0.96, 0.0807436
0.66, 1.02, 0.0760871
0.66, 1.08, 0.0714414
0.66, 1.14, 0.0668384
0.66, 1.2, 0.0623073
0.66, 1.26, 0.0578746
0.66, 1.32, 0.0535641
0.66, 1.38, 0.0493964
0.66, 1.44, 0.0453894
0.66, 1.5, 0.0415575
0.66, 1.56, 0.0379124
0.66, 1.62, 0.0344627
0.66, 1.68, 0.0312144
0.66, 1.74, 0.0281706
0.66, 1.8, 0.0253322
0.66, 1.86, 0.022698
0.66, 1.92, 0.0202647
0.66, 1.98, 0.0180271
0.66, 2.04, 0.015979
0.66, 2.1, 0.0141127
0.66, 2.16, 0.0124196
0.66, 2.22, 0.0108904
0.66, 2.28, 0.00951508
0.66, 2.34, 0.0082836
0.66, 2.4, 0.00718559
0.66, 2.46, 0.00621073
0.66, 2.52, 0.00534883
0.66, 2.58, 0.00458999
0.66, 2.64, 0.00392465
0.66, 2.7, 0.0033437
0.66, 2.76, 0.00283851
0.66, 2.82, 0.00240098
0.66, 2.88, 0.0020236
0.66, 2.94, 0.00169941
0.72, -3, 0.00136435
0.72, -2.94, 0.00163049
0.72, -2.88, 0.00194153
0.72, -2.82, 0.00230361
0.72, -2.76, 0.00272339
0.72, -2.7, 0.0032081
0.72, -2.64, 0.00376549
0.72, -2.58, 0.00440385
0.72, -2.52, 0.00513191
0.72, -2.46, 0.00595885
0.72, -2.4, 0.00689418
0.72, -2.34, 0.00794767
0.72, -2.28, 0.0091292
0.72, -2.22, 0.0104487
0.72, -2.16, 0.011916
0.72, -2.1, 0.0135404
0.72, -2.04, 0.015331
0.72, -1.98, 0.0172961
0.72, -1.92, 0.0194428
0.72, -1.86, 0.0217775
0.72, -1.8, 0.0243049
0.72, -1.74, 0.0270281
0.72, -1.68, 0.0299485
0.72, -1.62, 0.0330651
0.72, -1.56, 0.0363749
0.72, -1.5, 0.0398722
0.72, -1.44, 0.0435486
0.72, -1.38, 0.0473932
0.72, -1.32, 0.0513918
0.72, -1.26, 0.0555275
0.72, -1.2, 0.0597804
0.72, -1.14, 0.0641278
0.72, -1.08, 0.0685442
0.72, -1.02, 0.0730014
0.72, -0.96, 0.077469
0.72, -0.9, 0.0819147
0.72, -0.84, 0.0863042
0.72, -0.78, 0.0906022
0.72, -0.72, 0.0947724
0.72, -0.66, 0.0987783
0.72, -0.6, 0.102584
0.72, -0.54, 0.106153
0.72, -0.48, 0.109451
0.72, -0.42, 0.112447
0.72, -0.36, 0.115109
0.72, -0.3, 0.117411
0.72, -0.24, 0.119328
0.72, -0.18, 0.120841
0.72, -0.12, 0.121934
0.72, -0.06, 0.122594
0.72, 2.16493e-15, 0.122815
0.72, 0.06, 0.122594
0.72, 0.12, 0.121934
0.72, 0.18, 0.120841
0.72, 0.24, 0.119328
0.72, 0.3, 0.117411
0.72, 0.36, 0.115109
0.72, 0.42, 0.112447
0.72, 0.48, 0.109451
0.72, 0.54, 0.106153
0.72, 0.6, 0.102584
0.72, 0.66, 0.0987783
0.72, 0.72, 0.0947724
0.72, 0.78, 0.0906022
0.72, 0.84, 0.0863042
0.72, 0.9, 0.0819147
0.72, 0.96, 0.077469
0.72, 1.02, 0.0730014
0.72, 1.08, 0.0685442
0.72, 1.14, 0.0641278
0.72, 1.2, 0.0597804
0.72, 1.26, 0.0555275
0.72, 1.32, 0.0513918
0.72, 1.38, 0.0473932
0.72, 1.44, 0.0435486
0.72, 1.5, 0.0398722
0.72, 1.56, 0.0363749
0.72, 1.62, 0.0330651
0.72, 1.68, 0.0299485
0.72, 1.74, 0.0270281
0.72, 1.8, 0.0243049
0.72, 1.86, 0.0217775
0.72, 1.92, 0.0194428
0.72, 1.98, 0.0172961
0.72, 2.04, 0.015331
0.72, 2.1, 0.0135404
0.72, 2.16, 0.011916
0.72, 2.22, 0.0104487
0.72, 2.28, 0.0091292
0.72, 2.34, 0.00794767
0.72, 2.4, 0.00689418
0.72, 2.46, 0.00595885
0.72, 2.52, 0.00513191
0.72, 2.58, 0.00440385
0.72, 2.64, 0.00376549
0.72, 2.7, 0.0032081
0.72, 2.76, 0.00272339
0.72, 2.82, 0.00230361
0.72, 2.88, 0.00194153
0.72, 2.94, 0.00163049
0.78, -3, 0.00130432
0.78, -2.94, 0.00155874
0.78, -2.88, 0.0018561
0.78, -2.82, 0.00220225
0.78, -2.76, 0.00260356
0.78, -2.7, 0.00306693
0.78, -2.64, 0.0035998
0.78, -2.58, 0.00421007
0.78, -2.52, 0.00490609
0.78, -2.46, 0.00569665
0.78, -2.4, 0.00659082
0.78, -2.34, 0.00759795
0.78, -2.28, 0.00872749
0.78, -2.22, 0.00998894
0.78, -2.16, 0.0113916
0.78, -2.1, 0.0129446
0.78, -2.04, 0.0146564
0.78, -1.98, 0.016535
0.78, -1.92, 0.0185873
0.78, -1.86, 0.0208193
0.78, -1.8, 0.0232354
0.78, -1.74, 0.0258388
0.78, -1.68, 0.0286307
0.78, -1.62, 0.0316101
0.78, -1.56, 0.0347743
0.78, -1.5, 0.0381177
0.78, -1.44, 0.0416324
0.78, -1.38, 0.0453078
0.78, -1.32, 0.0491304
0.78, -1.26, 0.0530841
0.78, -1.2, 0.0571499
0.78, -1.14, 0.061306
0.78, -1.08, 0.065528
0.78, -1.02, 0.0697891
0.78, -0.96, 0.0740602
0.78, -0.9, 0.0783102
0.78, -0.84, 0.0825066
0.78, -0.78, 0.0866155
0.78, -0.72, 0.0906022
0.78, -0.66, 0.0944318
0.78, -0.6, 0.0980697
0.78, -0.54, 0.101482
0.78, -0.48, 0.104635
0.78, -0.42, 0.107499
0.78, -0.36, 0.110044
0.78, -0.3, 0.112244
0.78, -0.24, 0.114078
0.78, -0.18, 0.115524
0.78, -0.12, 0.116568
0.78, -0.06, 0.1172
0.78, 2.16493e-15, 0.117411
0.78, 0.06, 0.1172
0.78, 0.12, 0.116568
0.78, 0.18, 0.115524
0.78, 0.24, 0.114078
0.78, 0.3, 0.112244
0.78, 0.36, 0.110044
0.78, 0.42, 0.107499
0.78, 0.48, 0.104635
0.78, 0.54, 0.101482
0.78, 0.6, 0.0980697
0.78, 0.66, 0.0944318
0.78, 0.72, 0.0906022
0.78, 0.78, 0.0866155
0.78, 0.84, 0.0825066
0.78, 0.9, 0.0783102
0.78, 0.96, 0.0740602
0.78, 1.02, 0.0697891
0.78, 1.08, 0.065528
0.78, 1.14, 0.061306
0.78, 1.2, 0.0571499
0.78, 1.26, 0.0530841
0.78, 1.32, 0.0491304
0.78, 1.38, 0.0453078
0.78, 1.44, 0.0416324
0.78, 1.5, 0.0381177
0.78, 1.56, 0.0347743
0.78, 1.62, 0.0316101
0.78, 1.68, 0.0286307
0.78, 1.74, 0.0258388
0.78, 1.8, 0.0232354
0.78, 1.86, 0.0208193
0.78, 1.92, 0.0185873
0.78, 1.98, 0.016535
0.78, 2.04, 0.0146564
0.78, 2.1, 0.0129446
0.78, 2.16, 0.0113916
0.78, 2.22, 0.00998894
0.78, 2.28, 0.00872749
0.78, 2.34, 0.00759795
0.78, 2.4, 0.00659082
0.78, 2.46, 0.00569665
0.78, 2.52, 0.00490609
0.78, 2.58, 0.00421007
0.78, 2.64, 0.0035998
0.78, 2.7, 0.00306693
0.78, 2.76, 0.00260356
0.78, 2.82, 0.00220225
0.78, 2.88, 0.0018561
0.78, 2.94, 0.00155874
0.84, -3, 0.00124244
0.84, -2.94, 0.0014848
0.84, -2.88, 0.00176805
0.84, -2.82, 0.00209778
0.84, -2.76, 0.00248005
0.84, -2.7, 0.00292144
0.84, -2.64, 0.00342903
0.84, -2.58, 0.00401035
0.84, -2.52, 0.00467336
0.84, -2.46, 0.00542641
0.84, -2.4, 0.00627817
0.84, -2.34, 0.00723752
0.84, -2.28, 0.00831348
0.84, -2.22, 0.00951508
0.84, -2.16, 0.0108512
0.84, -2.1, 0.0123305
0.84, -2.04, 0.0139611
0.84, -1.98, 0.0157506
0.84, -1.92, 0.0177056
0.84, -1.86, 0.0198316
0.84, -1.8, 0.0221332
0.84, -1.74, 0.0246131
0.84, -1.68, 0.0272725
0.84, -1.62, 0.0301106
0.84, -1.56, 0.0331247
0.84, -1.5, 0.0363095
0.84, -1.44, 0.0396574
0.84, -1.38, 0.0431584
0.84, -1.32, 0.0467998
0.84, -1.26, 0.0505659
0.84, -1.2, 0.0544389
0.84, -1.14, 0.0583978
0.84, -1.08, 0.0624195
0.84, -1.02, 0.0664785
0.84, -0.96, 0.0705469
0.84, -0.9, 0.0745954
0.84, -0.84, 0.0785927
0.84, -0.78, 0.0825066
0.84, -0.72, 0.0863042
0.84, -0.66, 0.0899522
0.84, -0.6, 0.0934175
0.84, -0.54, 0.0966676
0.84, -0.48, 0.0996713
0.84, -0.42, 0.102399
0.84, -0.36, 0.104824
0.84, -0.3, 0.10692
0.84, -0.24, 0.108666
0.84, -0.18, 0.110044
0.84, -0.12, 0.111039
0.84, -0.06, 0.11164
0.84, 2.16493e-15, 0.111841
0.84, 0.06, 0.11164
0.84, 0.12, 0.111039
0.84, 0.18, 0.110044
0.84, 0.24, 0.108666
0.84, 0.3, 0.10692
0.84, 0.36, 0.104824
0.84, 0.42, 0.102399
0.84, 0.48, 0.0996713
0.84, 0.54, 0.0966676
0.84, 0.6, 0.0934175
0.84, 0.66, 0.0899522
0.84, 0.72, 0.0863042
0.84, 0.78, 0.0825066
0.84, 0.84, 0.0785927
0.84, 0.9, 0.0745954
